model,run_id,protocol_id,item_id,n_samples,flat_ratings,flat_fraction,mean_normalized_spread,unique_argmax_fraction,mean_argmax_tie_size,mean_sample_tv_from_uniform,aggregate_tv_from_uniform,explicit_prompt_or_persona_mismatch,explicit_indifference,explicit_neutral_policy,other_saved_rationale,no_saved_rationale,rationale_example
qwen/qwen3-coder-plus,20260916T193258Z_182a7e888696,182a7e88869698133f1175f18e53e7f6f2f056739559d325b211bd065235a71c,dealing with people?,12,0,0.0,0.25,1.0,1.0,0.07142857142857141,8.326672684688674e-17,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Abortion,12,0,0.0,0.9375,0.0,2.3333333333333335,0.19842383107088993,0.16133232780291604,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Attending peaceful demonstrations,12,0,0.0,0.7291666666666666,1.0,1.0,0.18726851851851853,0.18726851851851853,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,God,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Homosexuality,12,0,0.0,1.0,0.16666666666666666,3.75,0.28995310245310246,0.26181457431457433,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Joining in boycotts,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111115,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Obedience,12,0,0.0,0.5416666666666666,1.0,1.0,0.2583333333333333,0.2583333333333333,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Religion,12,0,0.0,1.0,1.0,1.0,0.25,0.25,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,Signing a petition,12,0,0.0,0.7291666666666666,1.0,1.0,0.18634259259259264,0.18634259259259262,0,0,0,0,0,
qwen/qwen3-max-thinking,20260916T145109Z_bca0745bdc15,bca0745bdc1554718d57891098f366214f05e9e896007a916d14a06efa33471a,dealing with people?,12,6,0.5,0.16666666666666666,0.5,1.5,0.05158730158730159,0.05158730158730154,0,0,0,0,6,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Abortion,12,0,0.0,0.7708333333333334,0.0,2.75,0.22106060606060607,0.21954545454545452,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Attending peaceful demonstrations,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,God,12,6,0.5,0.5,0.5,1.5,0.1666666666666667,0.16666666666666669,0,0,0,0,6,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Homosexuality,12,0,0.0,1.0,1.0,1.0,0.2571428571428572,0.25714285714285723,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Joining in boycotts,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Obedience,12,0,0.0,0.5,1.0,1.0,0.19047619047619047,0.023809523809523697,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Religion,12,0,0.0,1.0,1.0,1.0,0.25,0.25,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,Signing a petition,12,0,0.0,1.0,1.0,1.0,0.23333333333333336,0.23333333333333334,0,0,0,0,0,
qwen/qwen3-next-80b-a3b-instruct,20260916T193846Z_9d8a5189c078,9d8a5189c078672eb884784938b183944fb161d0e716e2c44722540b17603e34,dealing with people?,12,6,0.5,0.25,0.5,1.5,0.08333333333333333,0.0833333333333334,0,0,0,0,6,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Abortion,12,5,0.4166666666666667,0.4375,0.0,6.166666666666667,0.0745709766248919,0.07436772459237155,0,0,0,0,5,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Attending peaceful demonstrations,12,1,0.08333333333333333,0.75,0.9166666666666666,1.1666666666666667,0.17314814814814816,0.17314814814814822,0,0,0,0,1,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,God,12,0,0.0,0.5625,1.0,1.0,0.18769841269841273,0.15198412698412692,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Homosexuality,12,0,0.0,1.0,0.0,5.666666666666667,0.15416666666666667,0.14583333333333331,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Joining in boycotts,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111115,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Obedience,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Religion,12,0,0.0,1.0,1.0,1.0,0.25,0.25,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,Signing a petition,12,0,0.0,0.9166666666666666,1.0,1.0,0.225,0.22500000000000003,0,0,0,0,0,
qwen/qwen3-vl-235b-a22b-instruct,20260916T192432Z_61ab1adae378,61ab1adae3781ca3893328a845d4d517daa5fb47e07ea189da1df45388f62d42,dealing with people?,12,0,0.0,0.25,1.0,1.0,0.07142857142857141,0.05952380952380948,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Abortion,12,0,0.0,1.0,1.0,1.0,0.2307692307692308,0.23076923076923078,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Attending peaceful demonstrations,12,0,0.0,0.5416666666666666,1.0,1.0,0.12731481481481483,0.12731481481481488,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,God,12,0,0.0,0.3125,1.0,1.0,0.10753968253968253,0.10753968253968255,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Homosexuality,12,0,0.0,1.0,0.08333333333333333,5.583333333333333,0.15673076923076923,0.14326923076923076,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Imagination,12,5,0.4166666666666667,0.5833333333333334,0.5833333333333334,1.4166666666666667,0.19444444444444445,0.1944444444444444,0,0,0,0,5,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Joining in boycotts,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111113,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Obedience,12,0,0.0,0.875,1.0,1.0,0.3166666666666667,0.3166666666666667,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Religion,12,0,0.0,0.5,1.0,1.0,0.2142857142857143,0.2142857142857143,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,Signing a petition,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111115,0,0,0,0,0,
qwen/qwen3-vl-30b-a3b-instruct,20260916T192223Z_0a798666aeed,0a798666aeed20785b4661c8c2fe4a6fc6853796bc2f3c45133863469e5b3f82,dealing with people?,12,0,0.0,0.25,1.0,1.0,0.07142857142857141,8.326672684688674e-17,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Abortion,12,0,0.0,1.0,1.0,1.0,0.2307692307692308,0.23076923076923078,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Attending peaceful demonstrations,12,0,0.0,0.75,1.0,1.0,0.20833333333333337,0.20833333333333334,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,God,12,0,0.0,0.625,1.0,1.0,0.2166666666666667,0.2166666666666667,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Homosexuality,12,0,0.0,1.0,0.0,6.0,0.15,0.15000000000000002,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Joining in boycotts,12,0,0.0,0.6458333333333334,1.0,1.0,0.1851851851851852,0.18518518518518515,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Obedience,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Religion,12,0,0.0,0.9375,1.0,1.0,0.23750000000000002,0.2375,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,Signing a petition,12,0,0.0,0.75,1.0,1.0,0.20833333333333337,0.20833333333333334,0,0,0,0,0,
qwen/qwen3-vl-32b-instruct,20260916T191809Z_43ddc43fb5a2,43ddc43fb5a29c7fbf21c8f32b42a909c2118feb9255959ecaeab7dadb1f3dde,dealing with people?,12,0,0.0,0.25,1.0,1.0,0.07142857142857141,0.07142857142857137,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Abortion,12,0,0.0,1.0,1.0,1.0,0.3,0.30000000000000004,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Attending peaceful demonstrations,12,0,0.0,1.0,0.0,2.0,0.24242424242424235,0.2424242424242423,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,"Determination, perseverance",12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,God,12,11,0.9166666666666666,0.08333333333333333,0.08333333333333333,1.9166666666666667,0.02777777777777778,0.027777777777777762,0,0,0,0,11,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Homosexuality,12,0,0.0,1.0,0.0,2.3333333333333335,0.19583333333333333,0.1916666666666667,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Imagination,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Joining in boycotts,12,0,0.0,0.5,1.0,1.0,0.11111111111111112,0.11111111111111115,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Obedience,12,6,0.5,0.5,0.5,1.5,0.1666666666666667,0.16666666666666669,0,0,0,0,6,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Religion,12,9,0.75,0.25,0.25,3.25,0.0568181818181818,0.05681818181818182,0,0,0,0,9,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,Signing a petition,12,0,0.0,1.0,0.0,2.0,0.24242424242424235,0.2424242424242423,0,0,0,0,0,
qwen/qwen3-vl-8b-instruct,20260916T192044Z_1d7f4015decb,1d7f4015decbcbe955adb79817b970981ca1d3165ed121b458b213ba1060f675,dealing with people?,12,6,0.5,0.125,0.5,1.5,0.035714285714285705,0.035714285714285615,0,0,0,0,6,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Abortion,12,1,0.08333333333333333,0.875,0.25,3.25,0.17749224155474155,0.14079352360602365,0,0,0,0,1,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Attending peaceful demonstrations,12,0,0.0,0.9583333333333334,0.9166666666666666,1.0833333333333333,0.33270202020202017,0.14128787878787882,0,0,0,0,0,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,"Determination, perseverance",12,2,0.16666666666666666,0.7708333333333334,0.8333333333333334,1.1666666666666667,0.2504960317460318,0.25049603174603174,0,0,0,0,2,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,God,12,5,0.4166666666666667,0.3333333333333333,0.5833333333333334,1.4166666666666667,0.12222222222222223,0.005555555555555536,0,0,0,0,5,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Homosexuality,12,10,0.8333333333333334,0.16666666666666666,0.0,9.083333333333334,0.055347593582887704,0.023975044563279903,0,0,0,0,10,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Imagination,12,0,0.0,0.9791666666666666,1.0,1.0,0.3234126984126985,0.32341269841269843,0,0,0,0,0,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Independence,12,0,0.0,0.9166666666666666,1.0,1.0,0.29613095238095244,0.29613095238095244,0,0,0,0,0,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Joining in boycotts,12,1,0.08333333333333333,0.7708333333333334,0.9166666666666666,1.1666666666666667,0.2437169312169312,0.10565476190476189,0,0,0,0,1,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Obedience,12,0,0.0,0.5208333333333334,1.0,1.0,0.1932208994708995,0.16312830687830684,0,0,0,0,0,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Religion,12,6,0.5,0.4583333333333333,0.25,2.75,0.14251373626373626,0.13209706959706963,0,0,0,0,6,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,Signing a petition,12,0,0.0,0.8541666666666666,1.0,1.0,0.2330687830687831,0.08660714285714288,0,0,0,0,0,
qwen/qwen3.5-122b-a10b,20260916T143453Z_e0a9daef251d,e0a9daef251d975c5e805e159f3813dd0c55b3f0919876b828e572b0530bea88,dealing with people?,12,3,0.25,0.5833333333333334,0.75,1.25,0.20000000000000004,0.06111111111111103,0,0,0,0,3,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Abortion,12,0,0.0,0.5,0.0,3.1666666666666665,0.11041666666666666,0.10624999999999993,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Attending peaceful demonstrations,12,0,0.0,0.75,1.0,1.0,0.20833333333333337,0.20833333333333334,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,"Determination, perseverance",12,0,0.0,0.875,1.0,1.0,0.2738095238095239,0.2738095238095238,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,God,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Homosexuality,12,0,0.0,1.0,1.0,1.0,0.2571428571428572,0.25714285714285723,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Imagination,12,0,0.0,0.875,1.0,1.0,0.2738095238095239,0.2738095238095238,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Independence,12,0,0.0,1.0,1.0,1.0,0.3333333333333334,0.33333333333333337,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Joining in boycotts,12,0,0.0,0.7291666666666666,1.0,1.0,0.22751322751322753,0.2182539682539682,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Obedience,12,0,0.0,0.75,1.0,1.0,0.24999999999999997,0.25,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Religion,12,0,0.0,0.75,1.0,1.0,0.19230769230769232,0.19230769230769232,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,Signing a petition,12,0,0.0,0.75,1.0,1.0,0.2380952380952381,0.23809523809523808,0,0,0,0,0,
qwen/qwen3.5-27b,20260916T143235Z_7058adf367d2,7058adf367d238c6c92e1b83ae71f6556362e9fc7a243297b6fc65e54e2c2886,dealing with people?,12,5,0.4166666666666667,0.2708333333333333,0.5833333333333334,1.4166666666666667,0.09166666666666666,0.09166666666666676,0,0,0,0,5,
qwen/qwen3.5-35b-a3b,20260916T142959Z_7ee20ca2b88f,7ee20ca2b88f69dd06b9de3018deea4cb7a418e3119e17862cd0b32146daae1a,Abortion,12,3,0.25,0.7291666666666666,0.3333333333333333,3.75,0.17933310698016583,0.08847256229609175,0,0,0,0,3,
qwen/qwen3.5-35b-a3b,20260916T142959Z_7ee20ca2b88f,7ee20ca2b88f69dd06b9de3018deea4cb7a418e3119e17862cd0b32146daae1a,Attending peaceful demonstrations,12,0,0.0,0.7916666666666666,0.8333333333333334,1.1666666666666667,0.19492845117845117,0.16367845117845115,0,0,0,0,0,
qwen/qwen3.5-35b-a3b,20260916T142959Z_7ee20ca2b88f,7ee20ca2b88f69dd06b9de3018deea4cb7a418e3119e17862cd0b32146daae1a,"Determination, perseverance",12,4,0.3333333333333333,0.6041666666666666,0.6666666666666666,1.3333333333333333,0.1949404761904762,0.1949404761904762,0,0,0,0,4,
qwen/qwen3.5-35b-a3b,20260916T142959Z_7ee20ca2b88f,7ee20ca2b88f69dd06b9de3018deea4cb7a418e3119e17862cd0b32146daae1a,God,12,5,0.4166666666666667,0.4166666666666667,0.5833333333333334,1.4166666666666667,0.14583333333333334,0.020833333333333343,0,0,0,0,5,
